stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3385,3385,Martin Luther King & San Joaquin Westbound,Mlk And San Joaquin West Bound,,37.939442,-121.2837793,0.0,,,,,0
3391,3391,Fremont & Golden Gate Eastbound,Fremont And Golden Gate East Bound,,37.967882,-121.2504603,0.0,,,,,0
3451,3451,Herndon & Blue Ridge Southbound,Herndon And Blue Ridge South Bound,,38.0066041,-121.3567096,0.0,,,,,0
7115,7115,El Dorado & Hammer Northbound,El Dorado And Hammer North Bound,,38.0216123,-121.3150928,0.0,,,,,0
3522,3522,Wigwam & Cherokee Southbound,Wigwam And Cherokee South Bound,,37.9864906,-121.2572973,0.0,,,,,0
7016,7016,Mt Diablo & Ryde Eastbound,Mt Diablo And Ryde East Bound,,37.9565213,-121.332988,0.0,,,,,0
7021,7021,Mall Transfer (South),Mall Transfer (South),W YOKUTS AV,37.9969801,-121.3128506,,,,,,0
3633,3633,Cordova & Kermit Eastbound,Cordova And Kermit East Bound,,38.0161691,-121.3039103,0.0,,,,,0
3639,3639,Holiday & Yorkshire Southbound,Holiday And Yorkshire South Bound,,38.0022583,-121.2981808,0.0,,,,,0
3648,3648,B & 8Th Northbound,B And 8Th North Bound,,37.9344603,-121.2555658,0.0,,,,,0
3656,3656,Stanislaus & Miner Southbound,Stanislaus And Miner South Bound,,37.9567156,-121.2828208,0.0,,,,,0
3660,3660,Pershing & Vine Northbound,Pershing And Vine North Bound,,37.9616076,-121.3125706,0.0,,,,,0
7144,7144,Wilson & Jackson Southbound,Wilson And Jackson South Bound,,37.9434264,-121.2682838,0.0,,,,,0
7146,7146,8Th & Nightingale Eastbound,8Th And Nightingale East Bound,,37.9368953,-121.2440946,0.0,,,,,0
3624,3624,Holiday & Holiday Northbound,Holiday And Holiday North Bound,,38.003112,-121.298572,0.0,,,,,0
7150,7150,Main & Filbert Eastbound,Main And Filbert East Bound,MAIN ST & FILBERT ST,37.9547613,-121.2515058,0.0,,,,,0
3711,3711,Cardinal & Ardelle Southbound,Cardinal And Ardelle South Bound,CARDINAL AVE & ARDELLE AVE,37.9621398,-121.2210205,0.0,,,,,0
7155,7155,Downtown Transit Center Weber Avenue,Dtc Weber Avenue,,37.9546731,-121.2852136,0.0,,,,,0
7154,7154,Fremont & Eastland Plaza Westbound,Fremont And Eastland Plaza West Bound,,37.961222,-121.2700938,0.0,,,,,0
3728,3728,Hammer & Kelley Eastbound,Hammer And Kelley East Bound,,38.0212078,-121.3557028,0.0,,,,,0
3730,3730,Hammer & Kelley Westbound,Hammer And Kelley West Bound,,38.0214593,-121.3565503,0.0,,,,,0
3729,3729,Hammer & Richland Eastbound,Hammer And Richland East Bound,HAMMER LN & RICHLAND WY EB/FS,38.0211813,-121.3510469,0.0,,,,,0
3737,3737,Don & Portola Northbound,Don And Portola North Bound,,38.0270141,-121.3454418,0.0,,,,,0
3740,3740,A.G. Spanos & Thornton Westbound,A.G. Spanos And Thornton West Bound,,38.0556875,-121.3520828,0.0,,,,,0
3741,3741,A.G. Spanos & Stoney Gorge Northbound,A.G. Spanos And Stoney Gorge North Bound,,38.0547667,-121.3575172,0.0,,,,,0
3742,3742,A.G. Spanos & Banyon Southbound,A.G. Spanos And Banyon South Bound,,38.0507917,-121.3586553,0.0,,,,,0
3743,3743,Iron Canyon & Freshwater Westbound,Iron Canyon And Freshwater West Bound,,38.0496239,-121.3655692,0.0,,,,,0
7177,7177,Scott Creek & Ridgeview Westbound,Scott Creek And Ridgeview West Bound,,38.0561003,-121.3824496,0.0,,,,,0
3744,3744,Scott Creek & Trinity Westbound,Scott Creek And Trinity West Bound,,38.0539311,-121.3759116,0.0,,,,,0
3745,3745,Mokelumne & Hennessey Southbound,Mokelumne And Hennessey South Bound,,38.0531433,-121.3832306,0.0,,,,,0
3746,3746,Mokelumne & Melones Southbound,Mokelumne And Melones South Bound,,38.0500836,-121.3856766,0.0,,,,,0
3747,3747,Mokelumne & Havencrest Southbound,Mokelumne And Havencrest South Bound,,38.047785,-121.3795706,0.0,,,,,0
3748,3748,Mokelumne & Pasadena Southbound,Mokelumne And Pasadena South Bound,,38.047486,-121.380001,0.0,,,,,0
7178,7178,Cosumnes & Trinity Eastbound,Cosumnes And Trinity East Bound,,38.0482651,-121.3734478,0.0,,,,,0
3749,3749,Iron Canyon & Freshwater Eastbound,Iron Canyon And Freshwater East Bound,,38.0492276,-121.3648805,0.0,,,,,0
3750,3750,A.G. Spanos & Banyon Southbound,A.G. Spanos And Banyon South Bound,,38.0511825,-121.3582968,0.0,,,,,0
3751,3751,A.G. Spanos & Stoney Gorge Southbound,A.G. Spanos And Stoney Gorge South Bound,,38.0545781,-121.3573066,0.0,,,,,0
3752,3752,A.G. Spanos & Siskiyou Southbound,A.G. Spanos And Siskiyou South Bound,,38.055171,-121.3536534,0.0,,,,,0
7326,7326,Thornton & Whistler Southbound,Thornton And Whistler South Bound,,38.0489073,-121.351094,0.0,,,,,0
3784,3784,Don & Wagner Heights Southbound,Don And Wagner Heights South Bound,,38.0336323,-121.3459488,0.0,,,,,0
3785,3785,Don & Waudman Southbound,Don And Waudman South Bound,,38.0293868,-121.3456256,0.0,,,,,0
3786,3786,Don & Marseille Southbound,Don And Marseille South Bound,,38.0263431,-121.3455769,0.0,,,,,0
7186,7186,Pershing & Benjamin Holt Southbound,Pershing And Benjamin Holt South Bound,PERSHING AV & BEN HOLT DR NS SB,38.0086858,-121.3294143,0.0,,,,,0
7193,7193,Commerce & Steamboat Landing Southbound,Commerce And Steamboat Landing South Bound,,37.952277,-121.2924236,,,,,,0
3835,3835,Old Hospital & North Loop,Old Hospital And North Loop,,37.8875006,-121.2833973,0.0,,,,,0
3859,3859,Lincoln & Sonora Northbound,Lincoln And Sonora North Bound,,37.9475976,-121.2964733,0.0,,,,,0
3913,3913,Thornton & Wagner Heights Northbound,Thornton And Wagner Heights North Bound,,38.0358268,-121.3392686,0.0,,,,,0
7249,7249,Togninali & 99 Frontage Westbound,Togninali And 99 Frontage West Bound,,37.9182306,-121.229258,0.0,,,,,0
3961,3961,Holman & Snow Creek Northbound,Holman And Snow Creek North Bound,,38.0350963,-121.2695173,0.0,,,,,0
3971,3971,East & Carlton Southbound,East And Carlton South Bound,,37.7458861,-121.4212206,0.0,,,,,0
7258,7258,Downtown Transit Center Channel Eastbound,Dtc Channel East Bound,DTC C&S DPT,37.9553715,-121.2858043,0.0,,,,,0
7301,7301,Robinhood & Pacific Eastbound,Robinhood And Pacific East Bound,,38.0009198,-121.314537,0.0,,,,,0
7304,7304,Myrtle & Oro Westbound,Myrtle And Oro West Bound,,37.9654715,-121.2393531,0.0,,,,,0
4001,4001,Hammer & Alexandria Eastbound,Hammer And Alexandria East Bound,,38.020982,-121.3353858,0.0,,,,,0
4002,4002,Hammer & Amber Eastbound,Hammer And Amber East Bound,,38.020954,-121.3316151,0.0,,,,,0
4003,4003,Hammer & El Dorado Eastbound,Hammer And El Dorado East Bound,,38.020994,-121.315154,0.0,,,,,0
4004,4004,Hammer & Lan Ark Eastbound,Hammer And Lan Ark East Bound,,38.0207843,-121.3092084,0.0,,,,,0
4005,4005,Hammer & Tam O'Shanter Eastbound,Hammer And Tam O'Shanter East Bound,,38.0207946,-121.3001151,0.0,,,,,0
3978,3978,Hammer & El Dorado Westbound,Hammer And El Dorado West Bound,HAMMER LN & EL DORADO ST,38.0210713,-121.315605,0.0,,,,,0
3979,3979,Hammer & Misty Westbound,Hammer And Misty West Bound,,38.0211201,-121.3321211,0.0,,,,,0
7526,7526,Holman & Windflower Southbound,Holman And Windflower South Bound,,38.0097543,-121.2732078,0.0,,,,,0
7263,7263,El Dorado & Iris Southbound,El Dorado And Iris South Bound,,38.022183,-121.3155321,0.0,,,,,0
7708,7708,Carolyn Weston & Manthey Westbound,Carolyn Weston And Manthey West Bound,,37.9122501,-121.2949241,,,,,,0
7019,7019,West Lane & Stadium Northbound,West Lane And Stadium North Bound,,37.9858201,-121.2843616,,,,,,0
7175,7175,Thornton & Whistler Northbound,Thornton And Whistler North Bound,,38.0495766,-121.3508704,0.0,,,,,0
7783,7783,Kirk & Alpine Northbound,Kirk And Alpine North Bound,,37.9686406,-121.3436375,0.0,,,,,0
7784,7784,Martin Luther King & French Camp Eastbound,Mlk And French Camp East Bound,,37.9381415,-121.2895383,0.0,,,,,0
4008,4008,Oro & Guernsey Northbound,Oro And Guernsey North Bound,ORO AVE & GUERNSEY AVE,37.9522426,-121.2334616,0.0,,,,,0
7780,7780,Alpine & Sanguinetti Westbound,Alpine And Sanguinetti West Bound,,37.9867398,-121.2733246,0.0,,,,,0
4022,4022,Lorraine & Amaretto Southbound,Lorraine And Amaretto South Bound,,38.0127166,-121.2851383,0.0,,,,,0
7777,7777,Bianchi & March Southbound,Bianchi And March South Bound,,38.0024176,-121.284357,0.0,,,,,0
7787,7787,Cherokee & Myran Southbound,Cherokee And Myran South Bound,CHEROKEE RD & MYRAN AVE,37.9836281,-121.2604113,0.0,,,,,0
7789,7789,Rose Marie & Mcgaw Eastbound,Rose Marie And Mcgaw East Bound,,37.9847853,-121.3279706,0.0,,,,,0
7791,7791,Meadow & Hammer Southbound,Meadow And Hammer South Bound,MEADOW AVE & HAMMER LN FS SB & HAMMER LN,38.0207655,-121.3455013,0.0,,,,,0
4045,4045,Don & Santiago Southbound,Don And Santiago South Bound,DON AVE & SANTIAGO AVE FS SB,38.023094,-121.3455856,0.0,,,,,0
4047,4047,Hammer & Montauban Eastbound,Hammer And Montauban East Bound,,38.0207803,-121.2892123,0.0,,,,,0
4048,4048,Hammer & Alexandria Westbound,Hammer And Alexandria West Bound,,38.0212896,-121.3365443,0.0,,,,,0
3982,3982,Park & Center Westbound,Park And Center West Bound,,37.9594646,-121.2932476,0.0,,,,,0
4009,4009,Oro & Guersey Southbound,Oro And Guersey South Bound,,37.9522384,-121.2336137,0.0,,,,,0
7794,7794,Morada & Diamond Bar Eastbound,Morada And Diamond Bar East Bound,MORADA LN & DIAMOND BAR,38.0369703,-121.2617005,0.0,,,,,0
3983,3983,Inspiration & Vernaccia Westbound,Inspiration And Vernaccia West Bound,,38.0308638,-121.2614473,0.0,,,,,0
3984,3984,Inspiration & Maranatha Westbound,Inspiration And Maranatha West Bound,,38.0311101,-121.2647881,0.0,,,,,0
3985,3985,Inspiration & Rieti Westbound,Inspiration And Rieti West Bound,,38.0315388,-121.2676053,0.0,,,,,0
7795,7795,Holman & Inspiration Southbound,Holman And Inspiration South Bound,,38.0311548,-121.2698566,0.0,,,,,0
7796,7796,Holman & Inspiration Northbound,Holman And Inspiration North Bound,,38.0318883,-121.2694543,0.0,,,,,0
3987,3987,March & Weber Ranch Eastbound,March And Weber Ranch East Bound,,38.0027161,-121.2875116,0.0,,,,,0
4055,4055,Holman & Bryant Northbound,Holman And Bryant North Bound,,38.0275286,-121.269428,0.0,,,,,0
4056,4056,Knickerbocker & Tam O'Shanter Eastbound,Knickerbocker And Tam O'Shanter East Bound,,38.0225296,-121.3000113,0.0,,,,,0
7339,7339,Hammertown @ Kaiser Eastbound,Hammertown At Kaiser East Bound,,38.0165525,-121.296345,0.0,,,,,0
4060,4060,Harlan & Louise Northbound,Harlan And Louise North Bound,HARLAN RD & LOUSIE AVE,37.8126016,-121.2916208,0.0,,,,,0
4062,4062,Grant Line & Macarthur Westbound,Grant Line And Macarthur West Bound,,37.7543423,-121.4151616,,,,,,0
3990,3990,West Lane & Hammer Southbound,West Lane And Hammer South Bound,,38.0203471,-121.2950513,0.0,,,,,0
7807,7807,March & Fred Russo Eastbound,March And Fred Russo East Bound,,38.0054778,-121.2759483,0.0,,,,,0
7808,7808,March & Fred Russo Westbound,March And Fred Russo West Bound,,38.0056348,-121.2766506,0.0,,,,,0
7810,7810,Main & Northgate Northbound,Main And Northgate North Bound,,37.8179733,-121.2171485,,,,,,0
7811,7811,Main & Northgate Southbound,Main And Northgate South Bound,,37.8181274,-121.2174258,,,,,,0
4078,4078,Odell & Downing Northbound,Odell And Downing North Bound,,37.9130103,-121.2812956,0.0,,,,,0
4077,4077,Odell & Downing Southbound,Odell And Downing South Bound,O'DELL AVE & DOWNING AVE,37.9136618,-121.2816749,0.0,,,,,0
4079,4079,Odell & Wait Southbound,Odell And Wait South Bound,O'DELL AVE & WAIT AVE,37.9112428,-121.2806993,0.0,,,,,0
4082,4082,Davis & Theresa Northbound,Davis And Theresa North Bound,,38.0378551,-121.3317698,0.0,,,,,0
4085,4085,Brookside & March Northbound,Brookside And March North Bound,BROOKSIDE RD,37.9854351,-121.3549701,0.0,,,,,0
4086,4086,Rose Marie & Crown Eastbound,Rose Marie And Crown East Bound,,37.9861221,-121.3224908,0.0,,,,,0
4091,4091,Louise & Cambridge Eastbound,Louise And Cambridge East Bound,,37.8116971,-121.2832196,0.0,,,,,0
4090,4090,Louise & Cambridge Westbound,Louise And Cambridge West Bound,,37.8118891,-121.2839753,0.0,,,,,0
7823,7823,Pacific & Yokuts Northbound,Pacific And Yokuts North Bound,,37.9976861,-121.3150865,0.0,,,,,0
7826,7826,Mt Diablo & Pixie Woods (1 Sch),Mt Diablo And Pixie Woods (1 Sch),MT DIABLO AVE & PIXIE WOODS,37.9549068,-121.3425986,0.0,,,,,0
4102,4102,Harding & Golden Gate Eastbound,Harding And Golden Gate East Bound,,37.9748538,-121.2551213,0.0,,,,,0
4105,4105,San Joaquin & Park Southbound,San Joaquin And Park South Bound,,37.9597076,-121.2890666,0.0,,,,,0
4109,4109,Magnolia & Aurora Eastbound,Magnolia And Aurora East Bound,,37.9652166,-121.2834448,0.0,,,,,0
4118,4118,Los Molinas & Goya Southbound,Los Molinas And Goya South Bound,,38.018571,-121.3071853,,,,,,0
7848,7848,Sutter Gould Medical Center,Sutter Gould Medical Center,SUTTER GOULD MED CTR,38.0217978,-121.346268,,,,,,0
7850,7850,Tracy Transit Station,Tracy Transit Station,,37.7340601,-121.4253768,,,,,,0
7851,7851,East & 10Th Southbound,East And 10Th South Bound,,37.7383695,-121.4212108,0.0,,,,,0
7901,7901,Airport & 8Th Northbound,Airport And 8Th North Bound,,37.9319563,-121.2671975,0.0,,,,,0
7903,7903,Aurora & Weber Southbound,Aurora And Weber South Bound,,37.9562091,-121.2799463,0.0,,,,,0
7904,7904,Aurora & Channel Northbound,Aurora And Channel North Bound,,37.9568393,-121.2799281,0.0,,,,,0
7905,7905,Airport & Sonora Southbound,Airport And Sonora South Bound,,37.9511981,-121.2731333,0.0,,,,,0
7906,7906,Airport & Sonora Northbound,Airport And Sonora North Bound,,37.9516311,-121.273068,0.0,,,,,0
7911,7911,B & 9Th Southbound,B And 9Th South Bound,,37.9326731,-121.2549855,0.0,,,,,0
4145,4145,Pacific & Walnut Northbound,Pacific And Walnut North Bound,,37.9683765,-121.2985783,0.0,,,,,0
4146,4146,Pacific & Walnut Southbound,Pacific And Walnut South Bound,,37.9687523,-121.2988946,0.0,,,,,0
4142,4142,B & Gerald Southbound,B And Gerald South Bound,,37.927523,-121.252836,,,,,,0
4143,4143,B & Ralph Southbound,B And Ralph South Bound,,37.9232853,-121.2512131,0.0,,,,,0
4157,4157,Lever & Hawaii Westbound,Lever And Hawaii West Bound,,37.9232595,-121.3007756,0.0,,,,,0
4158,4158,Lever & Donati Westbound,Lever And Donati West Bound,,37.9234118,-121.3081089,0.0,,,,,0
4161,4161,Hickock & Pawnee Southbound,Hickock And Pawnee South Bound,,38.037976,-121.3361208,0.0,,,,,0
4160,4160,Hickock & Chaparral Southbound,Hickock And Chaparral South Bound,,38.0410293,-121.3340186,0.0,,,,,0
4164,4164,Ponce De Leon & Santa Maria Eastbound,Ponce De Leon And Santa Maria East Bound,,38.0300524,-121.3215843,,,,,,0
4165,4165,Ponce De Leon & Santa Paula Eastbound,Ponce De Leon And Santa Paula East Bound,,38.0300559,-121.3191601,,,,,,0
7916,7916,8Th & Pajaro Eastbound,8Th And Pajaro East Bound,,37.9265791,-121.3096398,0.0,,,,,0
4068,4068,Main & Shasta Eastbound,Main And Shasta East Bound,,37.9545441,-121.2475416,0.0,,,,,0
4067,4067,Main & David Westbound,Main And David West Bound,,37.954688,-121.2472063,0.0,,,,,0
7921,7921,Country Club & Ryde Westbound,Country Club And Ryde West Bound,,37.9642873,-121.336306,0.0,,,,,0
4129,4129,March & Feather River Eastbound,March And Feather River East Bound,MARCH LN & FEATHER RIVER FS EB,37.9841631,-121.3471783,0.0,,,,,0
7923,7923,Mcgaw & Rose Marie Northbound,Mcgaw And Rose Marie North Bound,,37.9850215,-121.3283606,0.0,,,,,0
4176,4176,Country Club & Gardena Westbound,Country Club And Gardena West Bound,,37.9633453,-121.3399603,0.0,,,,,0
4177,4177,Kirk & Michigan Northbound,Kirk And Michigan North Bound,,37.9661046,-121.3426383,0.0,,,,,0
4183,4183,Dry Creek & Diablo Creek Northbound,Dry Creek And Diablo Creek North Bound,,37.9254636,-121.3089713,0.0,,,,,0
4185,4185,Bianchi & Ebbet Westbound,Bianchi And Ebbet West Bound,,37.9908701,-121.3063476,0.0,,,,,0
4186,4186,Bianchi & Claremont Eastbound,Bianchi And Claremont East Bound,,37.9908049,-121.3055499,0.0,,,,,0
4120,4120,Cherokee & F Eastbound,Cherokee And F East Bound,,37.9779179,-121.2644725,0.0,,,,,0
9901,9901,Lathrop Park and Ride,Lathrop Park And Ride,,37.8246678,-121.2876546,,,,,,0
4189,4189,Martin Luther King & El Dorado Eastbound,Mlk And El Dorado East Bound,,37.9389023,-121.2856508,0.0,,,,,0
4190,4190,Martin Luther King & Sutter Eastbound,Mlk And Sutter East Bound,,37.9395434,-121.2818216,0.0,,,,,0
4195,4195,8Th & Lever Eastbound,8Th And Lever East Bound,8TH ST & LEVER BLVD,37.9265815,-121.2970108,0.0,,,,,0
4196,4196,Waterloo & Report Eastbound,Waterloo And Report East Bound,WATERLOO RD & REPORT AVE,37.9818833,-121.2541495,0.0,,,,,0
4197,4197,Waterloo & Report Westbound,Waterloo And Report West Bound,WATERLOO RD & REPORT AVE,37.9816833,-121.2548463,0.0,,,,,0
4198,4198,Mathews & Wolfe Westbound,Mathews And Wolfe West Bound,,37.8827341,-121.3014683,0.0,,,,,0
4199,4199,East & Highland Southbound,East And Highland South Bound,,37.7424008,-121.4212361,0.0,,,,,0
4205,4205,Oak & El Dorado Eastbound,Oak And El Dorado East Bound,,37.9586831,-121.2911396,0.0,,,,,0
7932,7932,Hammer & Kathleen Eastbound,Hammer And Kathleen East Bound,,38.0207706,-121.2964194,0.0,,,,,0
4209,4209,West Lane & Morada Northbound,West Lane And Morada North Bound,,38.0363401,-121.2948238,0.0,,,,,0
4210,4210,Hutchins & Century Northbound,Hutchins And Century North Bound,,38.1067216,-121.2787088,0.0,,,,,0
4211,4211,Hutchins & Century Southbound,Hutchins And Century South Bound,,38.1072058,-121.2789878,0.0,,,,,0
4212,4212,West Lane & Morada Southbound,West Lane And Morada South Bound,,38.0387906,-121.2952971,0.0,,,,,0
4224,4224,Fremont & Van Buren Eastbound,Fremont And Van Buren East Bound,,37.956648,-121.2972983,0.0,,,,,0
4213,4213,Swain & Kermit Westbound,Swain And Kermit West Bound,,38.0095721,-121.2997993,0.0,,,,,0
4214,4214,Tam O'Shanter & Swain Southbound,Tam O'Shanter And Swain South Bound,,38.0106946,-121.2964693,0.0,,,,,0
4226,4226,Lorraine & Hammer Northbound,Lorraine And Hammer North Bound,,38.0203603,-121.2831968,0.0,,,,,0
4230,4230,Holman & Etcheverry Southbound,Holman And Etcheverry South Bound,,38.0042006,-121.2719353,0.0,,,,,0
7950,7950,Manteca Transit Center,Manteca Transit Center,,37.7943749,-121.2142853,,,,,,0
7952,7952,Colony & Brady Southbound,Colony And Brady South Bound,,37.7539258,-121.1365121,0.0,,,,,0
4235,4235,Oregon & Oxford Northbound,Oregon And Oxford North Bound,,37.9638048,-121.3436083,0.0,,,,,0
4236,4236,8Th & D Eastbound,8Th And D East Bound,,37.9349375,-121.2510653,0.0,,,,,0
4238,4238,Maranatha & Kirsten Northbound,Maranatha And Kirsten North Bound,,38.0285096,-121.2640588,0.0,,,,,0
4240,4240,Wilma & Hughes Southbound,Wilma And Hughes South Bound,,37.7420083,-121.1355966,0.0,,,,,0
4241,4241,Main & Nikkel Westbound,Main And Nikkel West Bound,,37.7395881,-121.1396136,0.0,,,,,0
4242,4242,Jack Tone & Canal Eastbound,Jack Tone And Canal East Bound,,37.7475316,-121.1421826,0.0,,,,,0
4245,4245,Mcdougald & Ishi Goto Northbound,Mcdougald And Ishi Goto North Bound,,37.9097303,-121.2970858,0.0,,,,,0
4244,4244,Mcdougald & Bess Southbound,Mcdougald And Bess South Bound,,37.9047346,-121.2955366,0.0,,,,,0
4243,4243,Mcdougald & Ishi Goto Southbound,Mcdougald And Ishi Goto South Bound,,37.9094976,-121.2971758,0.0,,,,,0
4247,4247,8Th & D Westbound,8Th And D West Bound,,37.9350383,-121.2513901,0.0,,,,,0
4246,4246,Colony & Goodwin Eastbound,Colony And Goodwin East Bound,,37.7539201,-121.1341561,0.0,,,,,0
4248,4248,Mission & Bristol Northbound,Mission And Bristol North Bound,,37.9697784,-121.3242216,0.0,,,,,0
4251,4251,Royal Oaks & Royal Park Westbound,Royal Oaks And Royal Park West Bound,,38.0368861,-121.3307098,0.0,,,,,0
4252,4252,Royal Oaks & Lower Sacramento Westbound,Royal Oaks And Lower Sacramento West Bound,,38.0369298,-121.3231526,0.0,,,,,0
7953,7953,East & Grant Line Northbound,East And Grant Line North Bound,,37.7535723,-121.4211501,0.0,,,,,0
4253,4253,East & Highland Northbound,East And Highland North Bound,,37.7420283,-121.4211093,0.0,,,,,0
4254,4254,Wilcox & Waterloo Northbound,Wilcox And Waterloo North Bound,,37.9881858,-121.2442511,,,,,,0
4257,4257,California & Ellis Southbound,California And Ellis South Bound,,37.9766953,-121.2916346,0.0,,,,,0
4259,4259,Wilson @ Flea Market,Wilson At Flea Market,,37.9921033,-121.2661626,0.0,,,,,0
4119,4119,Lincoln & 6Th Southbound,Lincoln And 6Th South Bound,,37.9295826,-121.2908538,0.0,,,,,0
4260,4260,8Th & Pock Westbound,8Th And Pock West Bound,,37.9360531,-121.2474871,0.0,,,,,0
4261,4261,99 Frontage @ Boeing Southbound,99 Frontage At Boeing South Bound,,37.9104211,-121.2255571,0.0,,,,,0
4263,4263,B & Industrial Northbound,B And Industrial North Bound,S B ST,37.9122608,-121.2469828,0.0,,,,,0
4262,4262,B & Industrial Southbound,B And Industrial South Bound,,37.91177,-121.2470036,0.0,,,,,0
4265,4265,Ralph & B Eastbound,Ralph And B East Bound,,37.9230027,-121.2513656,,,,,,0
4266,4266,Swain & I-5 Westbound,Swain And I-5 West Bound,,38.000108,-121.3498976,,,,,,0
4267,4267,Grant Line & Chrisman Eastbound,Grant Line And Chrisman East Bound,,37.7540736,-121.3977603,0.0,,,,,0
4268,4268,Grant Line & Skylark Eastbound,Grant Line And Skylark East Bound,,37.7540971,-121.4061803,,,,,,0
4269,4269,Grant Line & Skylark Westbound,Grant Line And Skylark West Bound,,37.7543281,-121.4078053,,,,,,0
4270,4270,Grant Line & Chrisman Westbound,Grant Line And Chrisman West Bound,,37.7543108,-121.3987668,0.0,,,,,0
4272,4272,29Th & R Southbound,29Th And R South Bound,,38.5643585,-121.4719696,0.0,,,,,0
4271,4271,Mathews & Migrant Center Eastbound,Mathews And Migrant Center East Bound,,37.8823101,-121.2863571,0.0,,,,,0
4274,4274,Martin Luther King & French Camp Turnpike Eastbound,Mlk And French Camp Turnpike East Bound,,37.9379483,-121.2907076,0.0,,,,,0
4275,4275,Martin Luther King & San Joaquin Eastbound,Mlk And San Joaquin East Bound,,37.9393446,-121.2829904,0.0,,,,,0
4276,4276,Mariposa & Farmington,Mariposa And Farmington,,37.9385741,-121.2432346,0.0,,,,,0
4277,4277,Martin Luther King & B Westbound,Mlk And B West Bound,,37.9439158,-121.2601271,0.0,,,,,0
4278,4278,French Camp & Martin Luther King Southbound,French Camp And Mlk South Bound,,37.9372821,-121.290981,0.0,,,,,0
4279,4279,8Th & French Camp Westbound,8Th And French Camp West Bound,,37.9270381,-121.2933788,0.0,,,,,0
4280,4280,French Camp & 7Th Northbound,French Camp And 7Th North Bound,,37.9279205,-121.2936103,0.0,,,,,0
4282,4282,Pershing & Marco Polo Northbound,Pershing And Marco Polo North Bound,,37.9923393,-121.3231221,0.0,,,,,0
4283,4283,Pershing & Venetian Northbound,Pershing And Venetian North Bound,,37.9964153,-121.3246656,0.0,,,,,0
4281,4281,Kirk & Alpine Southbound,Kirk And Alpine South Bound,,37.9685099,-121.3437371,,,,,,0
4284,4284,UTS,Uts,S UNION ST,37.9394105,-121.2721173,,,,,,0
4290,4290,Ben Holt & Alturas Eastbound,Ben Holt And Alturas East Bound,,38.0118651,-121.3114549,0.0,,,,,0
4291,4291,El Dorado & El Campo Northbound,El Dorado And El Campo North Bound,,38.0136663,-121.308667,0.0,,,,,0
4292,4292,Escalon Park and Ride & Main Street,Escalon Park And Ride And Main Street,,37.795916,-120.994762,0.0,,,,,0
4300,4300,Wilma & 2Nd Northbound,Wilma And 2Nd North Bound,,37.738053,-121.135342,,,,,,0
4301,4301,B & Zephyr Northbound,B And Zephyr North Bound,S B ST,37.916486,-121.248403,0.0,,,,,0
4302,4302,B & Zephyr Southbound,B And Zephyr South Bound,,37.917084,-121.248655,0.0,,,,,0
4303,4303,Boeing & B Eastbound,Boeing And B East Bound,,37.9095092,-121.2447044,0.0,,,,,0
4304,4304,Boeing & Pock Eastbound,Boeing And Pock East Bound,,37.9111117,-121.2382628,0.0,,,,,0
4305,4305,Ralph & Anne Westbound,Ralph And Anne West Bound,,37.921552,-121.2574851,0.0,,,,,0
4306,4306,Myrtle @ Rtc Westbound,Myrtle At Rtc West Bound,,37.9608209,-121.250652,,,,,,0
4308,4308,Va Clinic & Manthey,Va Clinic And Manthey,,37.890705,-121.285414,0.0,,,,,0
4309,4309,Airport & 10Th Northbound,Airport And 10Th North Bound,,37.929468,-121.266228,0.0,,,,,0
